Shop_ID,Shop_Name,Province,Sales_Rep,Shop_Latitude,Shop_Longitude,Visit_Status,Checkin_Timestamp,User_Latitude,User_Longitude,Distance_From_Shop(m),Remark
S0677,หาดใหญ่ 2024,กระบี่,กานต์,8.132973,98.887433,Checked-in,2025-12-04 12:18:47,8.132684,98.887659,40.0,ปกติ
S0678,อันดามัน 2024,สตูล,ทศพล,6.694924,100.101537,Checked-in,2025-12-03 09:04:52,6.694928,100.101429,11.0,ปกติ
S0679,ทรัพย์ โอชา,พังงา,สุดารัตน์,8.452586,98.591381,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0680,รุ่งเรือง ซัพพลาย,นราธิวาส,ทศพล,6.398607,101.755243,Checked-in,2025-12-04 16:25:55,6.398822,101.755306,24.0,ปกติ
S0681,ทรัพย์ 2024,ยะลา,มานะ,6.504712,101.216221,Checked-in,2025-12-01 10:47:13,6.504865,101.216115,20.0,ปกติ
S0682,รุ่งเรือง โอชา,สตูล,ทศพล,6.665158,100.017228,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0683,ทรัพย์ มาร์ท,ยะลา,สุดารัตน์,6.475788,101.302817,Checked-in,2025-12-08 16:08:16,6.476077,101.302897,33.0,ปกติ
S0684,หาดใหญ่ บริการ,กระบี่,ทศพล,8.086931,98.984933,Checked-in,2025-12-04 08:32:13,8.106129,98.97481,2408.0,ระยะไกลเกินกำหนด (Suspicious)
S0685,ทรัพย์ พานิช,ยะลา,มานะ,6.618529,101.280603,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0686,สยาม บริการ,พังงา,สุดารัตน์,8.510166,98.596468,Checked-in,2025-12-01 14:28:03,8.509946,98.596366,26.0,ปกติ
S0687,สยาม ค้าส่ง,สงขลา,มานะ,7.061822,100.531496,Checked-in,2025-12-01 13:01:18,7.061568,100.53173,38.0,ปกติ
S0688,อันดามัน 2024,ชุมพร,ทศพล,10.518871,99.184503,Checked-in,2025-12-01 13:49:50,10.51876,99.18442,15.0,ปกติ
S0689,หาดใหญ่ สโตร์,ระนอง,ทศพล,9.933004,98.622727,Checked-in,2025-12-05 13:36:59,9.932736,98.622787,30.0,ปกติ
S0690,สยาม ค้าส่ง,สุราษฎร์ธานี,วิชัย,9.148658,99.283369,Checked-in,2025-12-05 11:05:23,9.148493,99.283581,29.0,ปกติ
S0691,โกไข่ ค้าส่ง,ยะลา,มานะ,6.549918,101.261009,Checked-in,2025-12-03 11:45:00,6.549629,101.260814,38.0,ปกติ
S0692,เจริญ 2024,พังงา,วิชัย,8.408995,98.541285,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0693,ทรัพย์ โอชา,พัทลุง,วิชัย,7.553007,100.07502,Checked-in,2025-12-02 09:28:21,7.553245,100.074817,34.0,ปกติ
S0694,หาดใหญ่ พานิช,พังงา,วิชัย,8.416866,98.492359,Checked-in,2025-12-04 09:06:08,8.417014,98.49231,17.0,ปกติ
S0695,ศรีนคร พานิช,สงขลา,สมชาย,7.0015,100.548775,Checked-in,2025-12-07 15:43:54,7.00366,100.52983,2104.0,ระยะไกลเกินกำหนด (Suspicious)
S0696,หาดใหญ่ มาร์ท,นราธิวาส,สุดารัตน์,6.383708,101.895211,Checked-in,2025-12-02 09:23:20,6.383798,101.895097,16.0,ปกติ
S0697,สยาม 2024,ยะลา,สมชาย,6.563712,101.355643,Checked-in,2025-12-01 16:06:31,6.563884,101.355613,19.0,ปกติ
S0698,เจริญ ซัพพลาย,นราธิวาส,วิชัย,6.362728,101.750846,Checked-in,2025-12-09 09:23:24,6.362517,101.751063,33.0,ปกติ
S0699,ทรัพย์ โอชา,ชุมพร,สมชาย,10.418993,99.157271,Checked-in,2025-12-07 08:56:35,10.418763,99.157193,26.0,ปกติ
S0700,หาดใหญ่ ซัพพลาย,กระบี่,สมชาย,8.049832,98.849248,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0701,โกไข่ สโตร์,สตูล,ทศพล,6.689934,100.070531,Checked-in,2025-12-05 17:08:07,6.690795,100.057609,1430.0,ระยะไกลเกินกำหนด (Suspicious)
S0702,รุ่งเรือง ซัพพลาย,นครศรีธรรมราช,สมชาย,8.436033,99.913183,Checked-in,2025-12-07 14:32:16,8.435868,99.912975,29.0,ปกติ
S0703,อันดามัน ซัพพลาย,สตูล,ทศพล,6.689128,100.075942,Checked-in,2025-12-04 15:33:05,6.689018,100.076093,20.0,ปกติ
S0704,โกไข่ บริการ,ยะลา,สุดารัตน์,6.554746,101.331755,Checked-in,2025-12-09 10:55:11,6.554974,101.331684,26.0,ปกติ
S0705,รุ่งเรือง 2024,นครศรีธรรมราช,ทศพล,8.424274,100.026998,Checked-in,2025-12-04 14:03:12,8.420024,100.030027,578.0,ระยะไกลเกินกำหนด (Suspicious)
S0706,โกไข่ บริการ,สตูล,สมชาย,6.646559,100.132054,Checked-in,2025-12-01 16:57:17,6.646752,100.132167,24.0,ปกติ
S0707,รุ่งเรือง พานิช,สตูล,มานะ,6.631588,100.080387,Checked-in,2025-12-06 15:03:15,6.631516,100.080636,28.0,ปกติ
S0708,น้องหญิง โอชา,ตรัง,วิชัย,7.557048,99.546201,Checked-in,2025-12-06 08:46:42,7.548997,99.564213,2178.0,ระยะไกลเกินกำหนด (Suspicious)
S0709,เจริญ ค้าส่ง,นครศรีธรรมราช,กานต์,8.422833,100.015739,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0710,หาดใหญ่ สโตร์,ตรัง,สุดารัตน์,7.58419,99.542247,Checked-in,2025-12-03 10:06:31,7.584489,99.54243,38.0,ปกติ
S0711,น้องหญิง โอชา,ระนอง,วิชัย,10.035942,98.605389,Checked-in,2025-12-02 13:02:19,10.036024,98.605477,13.0,ปกติ
S0712,เมืองใต้ บริการ,นครศรีธรรมราช,สุดารัตน์,8.383805,99.952767,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0713,สยาม ค้าส่ง,นครศรีธรรมราช,มานะ,8.435441,99.939415,Checked-in,2025-12-03 12:25:46,8.435151,99.939162,42.0,ปกติ
S0714,โกไข่ ค้าส่ง,สงขลา,สุดารัตน์,6.93857,100.448094,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0715,เจริญ สโตร์,ตรัง,กานต์,7.593412,99.618257,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0716,อันดามัน การค้า,ตรัง,ทศพล,7.611722,99.606411,Checked-in,2025-12-01 14:45:25,7.611975,99.606407,28.0,ปกติ
S0717,เมืองใต้ ค้าส่ง,ยะลา,สุดารัตน์,6.502363,101.242878,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0718,อันดามัน การค้า,ปัตตานี,สมชาย,6.882997,101.185951,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0719,โกไข่ สโตร์,ยะลา,ทศพล,6.579246,101.246075,Checked-in,2025-12-06 15:05:45,6.579423,101.246042,19.0,ปกติ
S0720,รุ่งเรือง บริการ,พังงา,กานต์,8.489329,98.574205,Checked-in,2025-12-09 11:10:15,8.489247,98.574212,9.0,ปกติ
S0721,รุ่งเรือง การค้า,พัทลุง,มานะ,7.610856,100.117895,Checked-in,2025-12-01 10:01:14,7.611085,100.118065,31.0,ปกติ
S0722,สยาม มาร์ท,ภูเก็ต,สุดารัตน์,7.947863,98.444296,Checked-in,2025-12-07 16:16:54,7.947652,98.444487,31.0,ปกติ
S0723,ศรีนคร สโตร์,ยะลา,วิชัย,6.550027,101.205784,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0724,สยาม พานิช,ระนอง,กานต์,9.973225,98.661008,Checked-in,2025-12-09 16:40:42,9.973296,98.660713,33.0,ปกติ
S0725,โกไข่ โอชา,พัทลุง,ทศพล,7.639216,100.109244,Checked-in,2025-12-06 11:37:22,7.639135,100.109124,15.0,ปกติ
S0726,รุ่งเรือง การค้า,สุราษฎร์ธานี,สุดารัตน์,9.107295,99.278505,Checked-in,2025-12-04 09:24:26,9.123275,99.259861,2710.0,ระยะไกลเกินกำหนด (Suspicious)
S0727,รุ่งเรือง สโตร์,พัทลุง,สมชาย,7.5833,100.101069,Checked-in,2025-12-04 17:57:56,7.58301,100.101328,43.0,ปกติ
S0728,รุ่งเรือง ค้าส่ง,ปัตตานี,สุดารัตน์,6.92772,101.217119,Checked-in,2025-12-01 13:23:19,6.927529,101.217209,23.0,ปกติ
S0729,หาดใหญ่ โกรเซอรี่,ตรัง,สุดารัตน์,7.556928,99.678591,Checked-in,2025-12-06 17:01:12,7.556974,99.678872,31.0,ปกติ
S0730,เมืองใต้ สโตร์,สงขลา,สมชาย,7.078235,100.529419,Checked-in,2025-12-07 15:39:44,7.078356,100.52925,22.0,ปกติ
S0731,หาดใหญ่ มาร์ท,สุราษฎร์ธานี,มานะ,9.114569,99.270658,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0732,โกไข่ บริการ,ยะลา,กานต์,6.602404,101.205234,Checked-in,2025-12-09 09:21:48,6.602572,101.204988,32.0,ปกติ
S0733,อันดามัน บริการ,นราธิวาส,ทศพล,6.418168,101.881802,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0734,โกไข่ บริการ,ยะลา,สมชาย,6.569154,101.25545,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0735,อันดามัน สโตร์,ภูเก็ต,วิชัย,7.894289,98.325421,Checked-in,2025-12-07 08:37:12,7.894047,98.32523,34.0,ปกติ
S0736,อันดามัน ค้าส่ง,สุราษฎร์ธานี,สมชาย,9.080852,99.257407,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0737,รุ่งเรือง การค้า,พัทลุง,กานต์,7.676075,100.142015,Checked-in,2025-12-03 15:08:43,7.676338,100.141998,29.0,ปกติ
S0738,ทรัพย์ การค้า,พังงา,สมชาย,8.389297,98.513908,Checked-in,2025-12-01 13:21:08,8.389573,98.513742,35.0,ปกติ
S0739,เจริญ การค้า,นครศรีธรรมราช,มานะ,8.410155,100.006302,Checked-in,2025-12-07 08:45:21,8.409916,100.006095,34.0,ปกติ
S0740,หาดใหญ่ โอชา,นราธิวาส,ทศพล,6.451166,101.784453,Checked-in,2025-12-01 13:42:21,6.451006,101.784279,26.0,ปกติ
S0741,ทรัพย์ โกรเซอรี่,สตูล,สุดารัตน์,6.563714,100.05799,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0742,เจริญ ค้าส่ง,ยะลา,มานะ,6.580383,101.330628,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0743,หาดใหญ่ โกรเซอรี่,สงขลา,มานะ,7.043928,100.527861,Checked-in,2025-12-05 09:45:45,7.043706,100.527952,26.0,ปกติ
S0744,เจริญ การค้า,พัทลุง,มานะ,7.542333,100.0243,Checked-in,2025-12-03 09:59:16,7.542472,100.024271,15.0,ปกติ
S0745,หาดใหญ่ ค้าส่ง,สงขลา,สุดารัตน์,7.070125,100.397411,Checked-in,2025-12-05 16:01:40,7.06985,100.397577,35.0,ปกติ
S0746,เมืองใต้ โอชา,สงขลา,ทศพล,7.027847,100.425423,Checked-in,2025-12-01 12:15:57,7.027659,100.425132,38.0,ปกติ
S0747,เมืองใต้ มาร์ท,พัทลุง,ทศพล,7.617946,100.00033,Checked-in,2025-12-02 08:03:25,7.617871,100.000042,32.0,ปกติ
S0748,น้องหญิง พานิช,กระบี่,สมชาย,8.026321,98.828632,Checked-in,2025-12-02 14:34:48,8.026311,98.828524,11.0,ปกติ
S0749,น้องหญิง ค้าส่ง,กระบี่,มานะ,8.130434,98.950931,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0750,อันดามัน 2024,ยะลา,กานต์,6.479413,101.310707,Checked-in,2025-12-08 08:55:45,6.479428,101.310797,10.0,ปกติ
S0751,เจริญ โอชา,นราธิวาส,วิชัย,6.440551,101.823831,Checked-in,2025-12-06 10:38:28,6.44076,101.823557,38.0,ปกติ
S0752,ทรัพย์ พานิช,สงขลา,วิชัย,6.98695,100.443573,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0753,อันดามัน บริการ,ตรัง,กานต์,7.583513,99.657082,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0754,หาดใหญ่ โกรเซอรี่,กระบี่,สมชาย,8.130891,98.898752,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0755,อันดามัน 2024,นครศรีธรรมราช,สุดารัตน์,8.383112,100.031188,Checked-in,2025-12-04 11:06:31,8.36864,100.04954,2581.0,ระยะไกลเกินกำหนด (Suspicious)
S0756,เมืองใต้ พานิช,นราธิวาส,มานะ,6.455251,101.763247,Checked-in,2025-12-09 11:46:01,6.455544,101.763002,42.0,ปกติ
S0757,สยาม พานิช,พังงา,มานะ,8.458921,98.50512,Checked-in,2025-12-09 13:12:20,8.459055,98.505301,24.0,ปกติ
S0758,อันดามัน โกรเซอรี่,สงขลา,มานะ,6.936675,100.493261,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0759,ศรีนคร การค้า,ชุมพร,กานต์,10.430218,99.17744,Checked-in,2025-12-03 11:40:00,10.448537,99.181168,2077.0,ระยะไกลเกินกำหนด (Suspicious)
S0760,รุ่งเรือง การค้า,สตูล,มานะ,6.568557,100.079175,Checked-in,2025-12-04 08:22:31,6.584088,100.061334,2620.0,ระยะไกลเกินกำหนด (Suspicious)
S0761,อันดามัน โกรเซอรี่,กระบี่,สมชาย,8.061525,98.892593,Checked-in,2025-12-01 10:30:05,8.061569,98.892662,9.0,ปกติ
S0762,เจริญ มาร์ท,กระบี่,สุดารัตน์,8.065558,98.941252,Checked-in,2025-12-04 08:07:43,8.065486,98.941461,24.0,ปกติ
S0763,รุ่งเรือง มาร์ท,พัทลุง,สมชาย,7.536763,100.034522,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0764,โกไข่ พานิช,สุราษฎร์ธานี,สมชาย,9.148283,99.321264,Checked-in,2025-12-08 13:04:20,9.148353,99.321328,10.0,ปกติ
S0765,เมืองใต้ พานิช,ระนอง,วิชัย,9.988391,98.627447,Checked-in,2025-12-05 08:16:22,9.988473,98.62734,14.0,ปกติ
S0766,โกไข่ 2024,สตูล,กานต์,6.684105,100.089653,Checked-in,2025-12-05 10:12:22,6.684121,100.089385,29.0,ปกติ
S0767,สยาม บริการ,ภูเก็ต,สุดารัตน์,7.928039,98.371965,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0768,อันดามัน มาร์ท,ภูเก็ต,วิชัย,7.949726,98.447166,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0769,อันดามัน โกรเซอรี่,ตรัง,สุดารัตน์,7.596033,99.538319,Checked-in,2025-12-08 11:06:59,7.596246,99.538131,31.0,ปกติ
S0770,ศรีนคร การค้า,ระนอง,วิชัย,10.016532,98.660142,Checked-in,2025-12-06 15:33:56,10.016718,98.66017,20.0,ปกติ
S0771,น้องหญิง สโตร์,สุราษฎร์ธานี,สุดารัตน์,9.069268,99.356778,Checked-in,2025-12-01 11:42:57,9.069506,99.356696,27.0,ปกติ
S0772,รุ่งเรือง ซัพพลาย,นครศรีธรรมราช,วิชัย,8.396631,99.896417,Checked-in,2025-12-05 17:57:15,8.396616,99.896138,30.0,ปกติ
S0773,ทรัพย์ โอชา,ตรัง,สมชาย,7.564811,99.556181,Checked-in,2025-12-01 08:00:42,7.564521,99.556242,32.0,ปกติ
S0774,น้องหญิง มาร์ท,สุราษฎร์ธานี,ทศพล,9.196328,99.357799,Checked-in,2025-12-02 09:09:57,9.196265,99.357963,19.0,ปกติ
S0775,สยาม โกรเซอรี่,ยะลา,สุดารัตน์,6.469749,101.31211,Checked-in,2025-12-09 15:43:19,6.469981,101.31215,26.0,ปกติ
S0776,รุ่งเรือง มาร์ท,สงขลา,กานต์,6.943269,100.435846,Checked-in,2025-12-06 17:58:11,6.948614,100.433797,636.0,ระยะไกลเกินกำหนด (Suspicious)
S0777,เมืองใต้ โอชา,สงขลา,มานะ,6.975223,100.445754,Checked-in,2025-12-01 09:56:53,6.975517,100.445477,44.0,ปกติ
S0778,สยาม มาร์ท,ภูเก็ต,วิชัย,7.900809,98.448937,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0779,หาดใหญ่ พานิช,พังงา,กานต์,8.412487,98.468931,Checked-in,2025-12-01 08:00:41,8.412652,98.469024,21.0,ปกติ
S0780,น้องหญิง โกรเซอรี่,สุราษฎร์ธานี,มานะ,9.093808,99.314228,Checked-in,2025-12-04 13:44:43,9.094055,99.314239,27.0,ปกติ
S0781,หาดใหญ่ พานิช,สตูล,สมชาย,6.634348,100.120538,Checked-in,2025-12-01 17:16:59,6.634257,100.120676,18.0,ปกติ
S0782,โกไข่ ค้าส่ง,สตูล,ทศพล,6.607235,100.095834,Checked-in,2025-12-07 15:53:32,6.595752,100.078664,2286.0,ระยะไกลเกินกำหนด (Suspicious)
S0783,ศรีนคร 2024,ระนอง,สมชาย,9.964323,98.569849,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0784,ทรัพย์ โกรเซอรี่,ตรัง,วิชัย,7.492864,99.568808,Checked-in,2025-12-07 10:56:19,7.493144,99.569052,41.0,ปกติ
S0785,น้องหญิง โกรเซอรี่,ยะลา,ทศพล,6.549301,101.211489,Checked-in,2025-12-07 13:32:56,6.549386,101.211381,15.0,ปกติ
S0786,ศรีนคร สโตร์,นราธิวาส,มานะ,6.408031,101.858836,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0787,โกไข่ ค้าส่ง,ปัตตานี,กานต์,6.804184,101.207353,Checked-in,2025-12-03 14:01:03,6.804313,101.207174,24.0,ปกติ
S0788,หาดใหญ่ โกรเซอรี่,พังงา,สุดารัตน์,8.509586,98.449101,Checked-in,2025-12-02 15:13:56,8.509721,98.449252,22.0,ปกติ
S0789,เมืองใต้ สโตร์,ยะลา,สุดารัตน์,6.484612,101.221398,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0790,หาดใหญ่ ค้าส่ง,ยะลา,ทศพล,6.575256,101.3291,Checked-in,2025-12-03 14:44:01,6.575052,101.328934,29.0,ปกติ
S0791,รุ่งเรือง การค้า,นราธิวาส,มานะ,6.476819,101.785774,Checked-in,2025-12-08 15:29:19,6.476561,101.785923,33.0,ปกติ
S0792,เมืองใต้ พานิช,สตูล,ทศพล,6.684306,100.048997,Checked-in,2025-12-07 11:52:33,6.684394,100.048965,10.0,ปกติ
S0793,โกไข่ มาร์ท,ระนอง,มานะ,9.93465,98.639416,Checked-in,2025-12-08 15:36:24,9.934592,98.639538,14.0,ปกติ
S0794,ศรีนคร การค้า,ปัตตานี,วิชัย,6.890213,101.278565,Checked-in,2025-12-04 13:28:17,6.890363,101.278351,28.0,ปกติ
S0795,ทรัพย์ พานิช,ตรัง,วิชัย,7.484699,99.607031,Checked-in,2025-12-06 09:37:08,7.484649,99.607014,5.0,ปกติ
S0796,รุ่งเรือง 2024,ตรัง,สุดารัตน์,7.605886,99.547447,Checked-in,2025-12-02 17:07:50,7.605678,99.547402,23.0,ปกติ
S0797,เมืองใต้ ซัพพลาย,ภูเก็ต,สมชาย,7.880891,98.429393,Checked-in,2025-12-03 12:09:30,7.886723,98.447344,2080.0,ระยะไกลเกินกำหนด (Suspicious)
S0798,หาดใหญ่ บริการ,พัทลุง,สมชาย,7.58882,100.137084,Checked-in,2025-12-07 14:31:29,7.588917,100.136929,20.0,ปกติ
S0799,ศรีนคร ค้าส่ง,นราธิวาส,สมชาย,6.436331,101.803523,Checked-in,2025-12-01 11:07:54,6.436293,101.803448,9.0,ปกติ
S0800,เจริญ ค้าส่ง,ยะลา,วิชัย,6.46873,101.249697,Checked-in,2025-12-09 15:16:28,6.468674,101.24994,27.0,ปกติ
S0801,หาดใหญ่ มาร์ท,สตูล,กานต์,6.700662,100.110263,Checked-in,2025-12-02 10:54:03,6.700717,100.110435,20.0,ปกติ
S0802,ทรัพย์ โกรเซอรี่,นราธิวาส,กานต์,6.384842,101.836642,Checked-in,2025-12-06 09:25:47,6.384982,101.836526,20.0,ปกติ
S0803,ทรัพย์ 2024,ตรัง,กานต์,7.481665,99.64352,Checked-in,2025-12-01 14:39:07,7.481532,99.643792,33.0,ปกติ
S0804,เจริญ สโตร์,นราธิวาส,สุดารัตน์,6.408628,101.765938,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0805,น้องหญิง ซัพพลาย,นราธิวาส,สุดารัตน์,6.368973,101.866649,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0806,โกไข่ สโตร์,พัทลุง,ทศพล,7.554883,100.034283,Checked-in,2025-12-01 16:58:12,7.574023,100.040811,2246.0,ระยะไกลเกินกำหนด (Suspicious)
S0807,น้องหญิง พานิช,ระนอง,ทศพล,9.99534,98.651521,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0808,โกไข่ ค้าส่ง,ตรัง,วิชัย,7.610317,99.606747,Checked-in,2025-12-03 08:23:13,7.610445,99.60697,28.0,ปกติ
S0809,น้องหญิง บริการ,ชุมพร,วิชัย,10.56093,99.11936,Checked-in,2025-12-05 12:16:36,10.560882,99.119616,28.0,ปกติ
S0810,รุ่งเรือง โกรเซอรี่,ยะลา,สุดารัตน์,6.563277,101.235649,Checked-in,2025-12-08 17:10:58,6.563562,101.235488,36.0,ปกติ
S0811,โกไข่ 2024,ชุมพร,วิชัย,10.518018,99.22215,Checked-in,2025-12-02 14:12:58,10.517942,99.222192,9.0,ปกติ
S0812,ศรีนคร โกรเซอรี่,ภูเก็ต,สุดารัตน์,7.819132,98.413901,Checked-in,2025-12-08 15:45:31,7.818888,98.41391,27.0,ปกติ
S0813,เมืองใต้ ค้าส่ง,ปัตตานี,สุดารัตน์,6.910643,101.299689,Checked-in,2025-12-01 15:51:33,6.910681,101.299653,5.0,ปกติ
S0814,โกไข่ สโตร์,พัทลุง,สมชาย,7.677731,100.103135,Checked-in,2025-12-04 10:22:54,7.677924,100.103013,25.0,ปกติ
S0815,โกไข่ มาร์ท,พัทลุง,กานต์,7.557566,100.054464,Checked-in,2025-12-02 14:08:25,7.562396,100.044801,1192.0,ระยะไกลเกินกำหนด (Suspicious)
S0816,หาดใหญ่ มาร์ท,นครศรีธรรมราช,สุดารัตน์,8.504255,100.039607,Checked-in,2025-12-04 11:39:31,8.504466,100.039833,34.0,ปกติ
S0817,น้องหญิง โกรเซอรี่,ตรัง,สุดารัตน์,7.541834,99.541815,Checked-in,2025-12-08 13:08:18,7.541771,99.541693,15.0,ปกติ
S0818,ศรีนคร บริการ,สุราษฎร์ธานี,สุดารัตน์,9.075788,99.373061,Checked-in,2025-12-03 12:35:59,9.075681,99.373087,12.0,ปกติ
S0819,รุ่งเรือง โอชา,สตูล,วิชัย,6.595617,99.99831,Checked-in,2025-12-05 09:26:49,6.595808,99.998317,21.0,ปกติ
S0820,ทรัพย์ ซัพพลาย,ยะลา,มานะ,6.499523,101.287463,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0821,ทรัพย์ ค้าส่ง,สตูล,มานะ,6.674674,100.042536,Checked-in,2025-12-08 12:59:45,6.674839,100.042696,25.0,ปกติ
S0822,ทรัพย์ มาร์ท,ยะลา,วิชัย,6.562073,101.336169,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0823,ศรีนคร โอชา,ระนอง,กานต์,9.962436,98.683932,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0824,อันดามัน มาร์ท,ยะลา,วิชัย,6.547625,101.235002,Checked-in,2025-12-01 11:29:57,6.547524,101.235098,15.0,ปกติ
S0825,หาดใหญ่ โอชา,สงขลา,สมชาย,7.007952,100.532668,Checked-in,2025-12-08 12:03:56,7.008079,100.532653,14.0,ปกติ
S0826,ศรีนคร การค้า,นครศรีธรรมราช,กานต์,8.433842,99.985505,Checked-in,2025-12-03 12:00:37,8.41942,99.991024,1714.0,ระยะไกลเกินกำหนด (Suspicious)
S0827,รุ่งเรือง โอชา,ปัตตานี,สมชาย,6.798782,101.187211,Checked-in,2025-12-09 12:36:40,6.798714,101.187247,8.0,ปกติ
S0828,สยาม ซัพพลาย,นครศรีธรรมราช,ทศพล,8.495968,100.021207,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0829,เมืองใต้ พานิช,พังงา,มานะ,8.480714,98.469601,Checked-in,2025-12-03 11:40:54,8.480922,98.469748,28.0,ปกติ
S0830,หาดใหญ่ บริการ,ภูเก็ต,สมชาย,7.910199,98.380277,Checked-in,2025-12-09 16:34:20,7.910063,98.380122,22.0,ปกติ
S0831,สยาม การค้า,พังงา,มานะ,8.49558,98.478839,Checked-in,2025-12-06 13:54:03,8.495773,98.478937,24.0,ปกติ
S0832,สยาม การค้า,พังงา,กานต์,8.512637,98.523019,Checked-in,2025-12-04 13:19:06,8.512548,98.523179,20.0,ปกติ
S0833,ศรีนคร สโตร์,ระนอง,มานะ,9.999131,98.708601,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0834,น้องหญิง ค้าส่ง,ตรัง,สุดารัตน์,7.524245,99.570853,Checked-in,2025-12-08 08:59:45,7.524294,99.570906,8.0,ปกติ
S0835,อันดามัน โกรเซอรี่,ภูเก็ต,กานต์,7.841618,98.339747,Checked-in,2025-12-04 09:06:11,7.831176,98.327094,1814.0,ระยะไกลเกินกำหนด (Suspicious)
S0836,น้องหญิง การค้า,ชุมพร,มานะ,10.530271,99.220471,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0837,รุ่งเรือง การค้า,สุราษฎร์ธานี,สุดารัตน์,9.202726,99.378629,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0838,โกไข่ บริการ,สุราษฎร์ธานี,กานต์,9.198174,99.338338,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0839,อันดามัน 2024,สุราษฎร์ธานี,วิชัย,9.102898,99.342598,Checked-in,2025-12-07 09:50:15,9.103009,99.342737,19.0,ปกติ
S0840,หาดใหญ่ มาร์ท,ระนอง,วิชัย,9.958541,98.644676,Checked-in,2025-12-03 12:46:00,9.958355,98.644864,29.0,ปกติ
S0841,เจริญ บริการ,ปัตตานี,ทศพล,6.934642,101.294166,Checked-in,2025-12-06 14:44:42,6.934921,101.294061,33.0,ปกติ
S0842,เมืองใต้ สโตร์,สงขลา,ทศพล,7.075989,100.43844,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0843,สยาม 2024,สงขลา,ทศพล,6.999686,100.476803,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0844,ทรัพย์ การค้า,สตูล,วิชัย,6.647178,100.143613,Checked-in,2025-12-04 15:42:31,6.647343,100.143544,19.0,ปกติ
