Shop_ID,Shop_Name,Province,District_Zone,Sales_Rep,Shop_Latitude,Shop_Longitude,Visit_Status,Checkin_Timestamp,User_Latitude,User_Longitude,Distance_From_Shop(m),Remark
S0691,เจริญ บริการ,สตูล,ละงู,สุดารัตน์,6.823315,99.810804,Checked-in,2025-12-01 17:27:43,6.823184,99.810929,20.0,ปกติ
S0692,สยาม บริการ,นราธิวาส,เมืองนราธิวาส,วิชัย,6.436252,101.83294,Not Checked-in,,,,,-
S0693,ทรัพย์ สโตร์,นครศรีธรรมราช,ทุ่งสง,มานะ,8.135971,99.666289,Checked-in,2025-12-06 08:02:42,8.136048,99.666353,11.0,ปกติ
S0694,น้องหญิง สาขา 1,ตรัง,ห้วยยอด,สุดารัตน์,7.79831,99.569726,Not Checked-in,,,,,-
S0695,ทรัพย์ มาร์ท,พังงา,เมืองพังงา,มานะ,8.439591,98.519378,Checked-in,2025-12-08 13:15:23,8.448013,98.513858,1116.0,ระยะไกลเกินกำหนด
S0696,หาดใหญ่ ซัพพลาย,พัทลุง,เมืองพัทลุง,เจนนี่,7.578417,100.023313,Not Checked-in,,,,,-
S0697,น้องหญิง โอชา,พังงา,ตะกั่วป่า,วิชัย,8.875113,98.407336,Checked-in,2025-12-08 15:00:05,8.875133,98.407338,2.0,ปกติ
S0698,น้องหญิง ค้าส่ง,กระบี่,เกาะลันตา,วิชัย,7.513494,99.105742,Not Checked-in,,,,,-
S0699,ศรีนคร ค้าส่ง,พัทลุง,ควนขนุน,มานะ,7.766594,100.036756,Checked-in,2025-12-09 08:54:09,7.766626,100.036642,13.0,ปกติ
S0700,เจริญ สโตร์,สงขลา,ระโนด,กานต์,7.867561,100.374791,Checked-in,2025-12-05 16:05:04,7.867696,100.374766,15.0,ปกติ
S0701,เจริญ โอชา,พัทลุง,ตะโหมด,ทศพล,7.338639,100.153685,Checked-in,2025-12-01 14:50:47,7.33847,100.153648,19.0,ปกติ
S0702,น้องหญิง มาร์ท,พัทลุง,ควนขนุน,มานะ,7.676463,100.040072,Not Checked-in,,,,,-
S0703,ศรีนคร ค้าส่ง,พัทลุง,ควนขนุน,สมชาย,7.726602,100.04034,Not Checked-in,,,,,-
S0704,ลุงพล การค้า,พังงา,เมืองพังงา,เจนนี่,8.404254,98.494602,Checked-in,2025-12-07 17:36:24,8.40651,98.501149,762.0,ระยะไกลเกินกำหนด
S0705,อันดามัน สโตร์,ภูเก็ต,กะทู้,มานะ,7.958369,98.386756,Not Checked-in,,,,,-
S0706,สยาม ซัพพลาย,ยะลา,บันนังสตา,กานต์,6.257845,101.273013,Not Checked-in,,,,,-
S0707,ศรีนคร 2025,พังงา,เมืองพังงา,สมชาย,8.445573,98.505588,Checked-in,2025-12-07 13:27:54,8.445479,98.505492,14.0,ปกติ
S0708,ทรัพย์ 2025,สตูล,ละงู,เจนนี่,6.851418,99.826095,Checked-in,2025-12-01 09:17:31,6.851329,99.825913,22.0,ปกติ
S0709,ศรีนคร มาร์ท,นครศรีธรรมราช,ทุ่งสง,ทศพล,8.21052,99.709065,Checked-in,2025-12-05 08:09:00,8.210615,99.709215,19.0,ปกติ
S0710,เจริญ ค้าส่ง,สตูล,เมืองสตูล,สุดารัตน์,6.564483,100.067899,Not Checked-in,,,,,-
S0711,ป้าแดง พานิช,ตรัง,เมืองตรัง,ทศพล,7.551692,99.562822,Not Checked-in,,,,,-
S0712,เมืองใต้ สโตร์,สุราษฎร์ธานี,เกาะสมุย,วิชัย,9.519551,100.042911,Checked-in,2025-12-09 11:38:28,9.519526,100.043077,18.0,ปกติ
S0713,ทรัพย์ พานิช,พังงา,เมืองพังงา,เจนนี่,8.451648,98.46709,Not Checked-in,,,,,-
S0714,รุ่งเรือง ซัพพลาย,ยะลา,เมืองยะลา,เจนนี่,6.548186,101.323758,Checked-in,2025-12-03 13:41:36,6.557006,101.330651,1241.0,ระยะไกลเกินกำหนด
S0715,หาดใหญ่ ค้าส่ง,กระบี่,เกาะลันตา,มานะ,7.518969,99.023941,Checked-in,2025-12-02 11:08:05,7.518777,99.024139,30.0,ปกติ
S0716,เจริญ ซัพพลาย,ระนอง,เมืองระนอง,มานะ,10.007878,98.625482,Checked-in,2025-12-05 10:07:09,10.007827,98.625652,19.0,ปกติ
S0717,เมืองใต้ พานิช,ตรัง,เมืองตรัง,กานต์,7.499832,99.667072,Checked-in,2025-12-07 09:39:23,7.499859,99.666875,21.0,ปกติ
S0718,ป้าแดง โอชา,สงขลา,สะเดา,สมชาย,6.685893,100.45758,Checked-in,2025-12-05 16:58:37,6.685726,100.457696,22.0,ปกติ
S0719,ทรัพย์ การค้า,ปัตตานี,สายบุรี,ทศพล,6.725892,101.610701,Checked-in,2025-12-04 09:38:39,6.725771,101.610612,16.0,ปกติ
S0720,รุ่งเรือง โกรเซอรี่,สุราษฎร์ธานี,ไชยา,กานต์,9.384485,99.106951,Checked-in,2025-12-04 08:35:32,9.384423,99.107071,14.0,ปกติ
S0721,อันดามัน ซัพพลาย,นราธิวาส,เมืองนราธิวาส,ทศพล,6.448204,101.781582,Not Checked-in,,,,,-
S0722,เมืองใต้ โกรเซอรี่,ชุมพร,หลังสวน,มานะ,9.923458,99.077667,Checked-in,2025-12-07 16:35:32,9.923355,99.077808,19.0,ปกติ
S0723,น้องหญิง การค้า,สุราษฎร์ธานี,พุนพิน,สุดารัตน์,9.146103,99.221611,Not Checked-in,,,,,-
S0724,อันดามัน สโตร์,นครศรีธรรมราช,เมืองนครศรีฯ,สุดารัตน์,8.379929,99.98669,Checked-in,2025-12-03 11:21:32,8.380057,99.986885,25.0,ปกติ
S0725,ลุงพล บริการ,นครศรีธรรมราช,ท่าศาลา,กานต์,8.617995,99.935546,Checked-in,2025-12-07 17:44:17,8.618028,99.935562,4.0,ปกติ
S0726,น้องหญิง พานิช,พัทลุง,ควนขนุน,ทศพล,7.719379,100.00813,Checked-in,2025-12-07 08:22:43,7.728997,100.001068,1322.0,ระยะไกลเกินกำหนด
S0727,ป้าแดง พานิช,สงขลา,ระโนด,สุดารัตน์,7.82736,100.328646,Not Checked-in,,,,,-
S0728,หาดใหญ่ 2025,ปัตตานี,เมืองปัตตานี,มานะ,6.861766,101.260094,Not Checked-in,,,,,-
S0729,หาดใหญ่ บริการ,ระนอง,เมืองระนอง,มานะ,10.004155,98.60186,Not Checked-in,,,,,-
S0730,หาดใหญ่ สโตร์,สตูล,เมืองสตูล,เจนนี่,6.646813,100.032087,Not Checked-in,,,,,-
S0731,โกไข่ บริการ,ตรัง,เมืองตรัง,วิชัย,7.581365,99.610193,Checked-in,2025-12-04 09:23:23,7.581384,99.610023,18.0,ปกติ
S0732,อันดามัน มาร์ท,สุราษฎร์ธานี,ไชยา,สุดารัตน์,9.370248,99.215592,Not Checked-in,,,,,-
S0733,เจริญ บริการ,พังงา,เมืองพังงา,สุดารัตน์,8.441512,98.50392,Checked-in,2025-12-03 14:33:51,8.441574,98.503746,20.0,ปกติ
S0734,ศรีนคร ซัพพลาย,กระบี่,คลองท่อม,สุดารัตน์,7.940929,99.200827,Not Checked-in,,,,,-
S0735,ลุงพล โอชา,สตูล,ละงู,เจนนี่,6.936532,99.728529,Not Checked-in,,,,,-
S0736,ศรีนคร การค้า,ตรัง,เมืองตรัง,สมชาย,7.508993,99.668327,Checked-in,2025-12-01 14:31:52,7.509165,99.668158,26.0,ปกติ
S0737,ทรัพย์ ค้าส่ง,สุราษฎร์ธานี,ไชยา,ทศพล,9.361513,99.120946,Checked-in,2025-12-04 13:23:47,9.361336,99.121108,26.0,ปกติ
S0738,ศรีนคร โอชา,ยะลา,เมืองยะลา,เจนนี่,6.492919,101.320891,Checked-in,2025-12-08 10:16:38,6.492887,101.320784,12.0,ปกติ
S0739,สยาม บริการ,นครศรีธรรมราช,สิชล,สุดารัตน์,8.9556,99.955942,Not Checked-in,,,,,-
S0740,หาดใหญ่ ค้าส่ง,ตรัง,ปะเหลียน,กานต์,7.18013,99.6961,Checked-in,2025-12-05 09:09:52,7.185666,99.688252,1062.0,ระยะไกลเกินกำหนด
S0741,เมืองใต้ มาร์ท,นราธิวาส,รือเสาะ,กานต์,6.344023,101.472224,Checked-in,2025-12-01 15:40:03,6.343914,101.472085,19.0,ปกติ
S0742,หาดใหญ่ ค้าส่ง,ชุมพร,หลังสวน,ทศพล,10.007107,99.032303,Checked-in,2025-12-09 08:38:19,10.007008,99.03247,21.0,ปกติ
S0743,เจริญ มาร์ท,พังงา,ตะกั่วป่า,กานต์,8.770504,98.348224,Not Checked-in,,,,,-
S0744,รุ่งเรือง บริการ,นครศรีธรรมราช,ท่าศาลา,กานต์,8.610864,99.94598,Not Checked-in,,,,,-
S0745,โกไข่ โกรเซอรี่,ปัตตานี,เมืองปัตตานี,วิชัย,6.834535,101.24829,Not Checked-in,,,,,-
S0746,ศรีนคร โอชา,ตรัง,ห้วยยอด,วิชัย,7.757292,99.554175,Checked-in,2025-12-05 10:08:18,7.757234,99.554123,8.0,ปกติ
S0747,ป้าแดง พานิช,ภูเก็ต,เมืองภูเก็ต,กานต์,7.858115,98.392144,Not Checked-in,,,,,-
S0748,เมืองใต้ โกรเซอรี่,สุราษฎร์ธานี,พุนพิน,วิชัย,9.115948,99.175091,Not Checked-in,,,,,-
S0749,ป้าแดง 2025,พัทลุง,ควนขนุน,สมชาย,7.69587,100.047332,Checked-in,2025-12-03 17:13:58,7.695708,100.047458,22.0,ปกติ
S0750,ศรีนคร สโตร์,ยะลา,เบตง,กานต์,5.779449,101.107266,Checked-in,2025-12-04 14:57:34,5.779291,101.107215,18.0,ปกติ
S0751,ศรีนคร ค้าส่ง,นครศรีธรรมราช,ทุ่งสง,มานะ,8.112888,99.688033,Not Checked-in,,,,,-
S0752,ป้าแดง 2025,พังงา,ตะกั่วป่า,เจนนี่,8.874574,98.39147,Not Checked-in,,,,,-
S0753,โกไข่ ค้าส่ง,กระบี่,อ่าวลึก,วิชัย,8.331493,98.735845,Not Checked-in,,,,,-
S0754,รุ่งเรือง ค้าส่ง,พัทลุง,ตะโหมด,มานะ,7.35145,100.07211,Checked-in,2025-12-09 13:06:45,7.351513,100.072036,10.0,ปกติ
S0755,ทรัพย์ ซัพพลาย,พัทลุง,เมืองพัทลุง,ทศพล,7.664282,100.125546,Checked-in,2025-12-09 11:29:26,7.6651,100.119112,714.0,ระยะไกลเกินกำหนด
S0756,สยาม พานิช,สงขลา,รัตภูมิ,เจนนี่,7.173198,100.239874,Checked-in,2025-12-03 17:42:55,7.173002,100.240058,29.0,ปกติ
S0757,น้องหญิง สาขา 1,ระนอง,กระบุรี,กานต์,10.402073,98.859729,Not Checked-in,,,,,-
S0758,ศรีนคร การค้า,สงขลา,ระโนด,สมชาย,7.790583,100.370038,Checked-in,2025-12-09 11:07:58,7.79071,100.369871,23.0,ปกติ
S0759,น้องหญิง โอชา,สตูล,เมืองสตูล,สุดารัตน์,6.56889,100.066912,Checked-in,2025-12-08 16:53:43,6.568879,100.06707,17.0,ปกติ
S0760,ป้าแดง ค้าส่ง,นครศรีธรรมราช,สิชล,วิชัย,9.011827,99.884164,Checked-in,2025-12-09 13:19:17,9.011939,99.884309,20.0,ปกติ
S0761,เจริญ 2025,สตูล,ละงู,เจนนี่,6.825973,99.839553,Checked-in,2025-12-05 11:08:54,6.825793,99.839484,21.0,ปกติ
S0762,ศรีนคร ซัพพลาย,พัทลุง,ตะโหมด,ทศพล,7.299337,100.148546,Checked-in,2025-12-02 09:43:50,7.299357,100.148507,4.0,ปกติ
S0763,รุ่งเรือง 2025,กระบี่,คลองท่อม,สุดารัตน์,7.902104,99.117479,Checked-in,2025-12-05 08:53:06,7.902218,99.117531,13.0,ปกติ
S0764,อันดามัน โกรเซอรี่,กระบี่,เมืองกระบี่,เจนนี่,8.037044,98.945882,Not Checked-in,,,,,-
S0765,หาดใหญ่ โกรเซอรี่,ยะลา,เบตง,วิชัย,5.765086,101.029833,Checked-in,2025-12-04 12:30:53,5.765104,101.029641,21.0,ปกติ
S0766,ทรัพย์ โกรเซอรี่,ตรัง,เมืองตรัง,เจนนี่,7.517077,99.639907,Checked-in,2025-12-01 13:59:52,7.51721,99.639921,14.0,ปกติ
S0767,ลุงพล สาขา 1,พัทลุง,ควนขนุน,ทศพล,7.791247,100.026014,Checked-in,2025-12-09 14:23:16,7.785764,100.023728,659.0,ระยะไกลเกินกำหนด
S0768,ศรีนคร โอชา,ระนอง,กระบุรี,สุดารัตน์,10.3682,98.915736,Checked-in,2025-12-08 15:16:13,10.368388,98.915907,28.0,ปกติ
S0769,สยาม โกรเซอรี่,สตูล,ละงู,สมชาย,6.910403,99.830733,Not Checked-in,,,,,-
S0770,อันดามัน สโตร์,นราธิวาส,สุไหงโก-ลก,เจนนี่,6.078008,101.926024,Not Checked-in,,,,,-
S0771,น้องหญิง ซัพพลาย,ยะลา,เมืองยะลา,ทศพล,6.509992,101.301011,Checked-in,2025-12-08 11:44:22,6.510094,101.301046,12.0,ปกติ
S0772,สยาม การค้า,พังงา,เมืองพังงา,ทศพล,8.472651,98.548184,Checked-in,2025-12-06 08:08:59,8.47262,98.548311,14.0,ปกติ
S0773,น้องหญิง สโตร์,นครศรีธรรมราช,หัวไทร,วิชัย,7.987806,100.305283,Checked-in,2025-12-09 12:49:48,7.987841,100.305374,10.0,ปกติ
S0774,สยาม พานิช,กระบี่,อ่าวลึก,กานต์,8.380362,98.692905,Not Checked-in,,,,,-
S0775,อันดามัน บริการ,ปัตตานี,เมืองปัตตานี,ทศพล,6.888039,101.221003,Checked-in,2025-12-04 10:32:51,6.895725,101.212244,1290.0,ระยะไกลเกินกำหนด
S0776,โกไข่ โกรเซอรี่,สงขลา,ระโนด,มานะ,7.764594,100.303671,Checked-in,2025-12-06 09:08:57,7.764633,100.303796,14.0,ปกติ
S0777,ทรัพย์ ค้าส่ง,ชุมพร,เมืองชุมพร,สุดารัตน์,10.478785,99.188595,Not Checked-in,,,,,-
S0778,เมืองใต้ โอชา,ระนอง,เมืองระนอง,ทศพล,9.935065,98.668184,Checked-in,2025-12-01 17:20:01,9.935204,98.668096,18.0,ปกติ
S0779,ป้าแดง โกรเซอรี่,สตูล,เมืองสตูล,สมชาย,6.65282,100.09187,Checked-in,2025-12-09 14:08:14,6.652831,100.091952,9.0,ปกติ
S0780,รุ่งเรือง การค้า,สตูล,ละงู,กานต์,6.82344,99.839142,Not Checked-in,,,,,-
S0781,ศรีนคร 2025,ปัตตานี,โคกโพธิ์,เจนนี่,6.782416,101.131038,Checked-in,2025-12-04 17:08:36,6.782462,101.131169,15.0,ปกติ
S0782,หาดใหญ่ พานิช,ตรัง,ห้วยยอด,เจนนี่,7.840801,99.602169,Checked-in,2025-12-07 08:23:08,7.840904,99.602303,18.0,ปกติ
S0783,ลุงพล มาร์ท,ปัตตานี,เมืองปัตตานี,วิชัย,6.903381,101.223427,Not Checked-in,,,,,-
S0784,รุ่งเรือง พานิช,พังงา,เมืองพังงา,มานะ,8.484947,98.533591,Checked-in,2025-12-06 14:07:23,8.477226,98.524049,1355.0,ระยะไกลเกินกำหนด
S0785,เมืองใต้ สาขา 1,ตรัง,กันตัง,สมชาย,7.409569,99.565279,Checked-in,2025-12-04 09:49:56,7.4094,99.565213,20.0,ปกติ
S0786,ลุงพล โกรเซอรี่,ยะลา,เมืองยะลา,สุดารัตน์,6.50498,101.222685,Checked-in,2025-12-06 16:29:29,6.504988,101.222693,1.0,ปกติ
S0787,ทรัพย์ สโตร์,ยะลา,เมืองยะลา,กานต์,6.506657,101.251056,Checked-in,2025-12-02 11:50:38,6.506821,101.251112,19.0,ปกติ
S0788,ทรัพย์ พานิช,สตูล,เมืองสตูล,กานต์,6.566726,100.099892,Checked-in,2025-12-05 10:17:48,6.572542,100.093655,944.0,ระยะไกลเกินกำหนด
S0789,รุ่งเรือง ค้าส่ง,กระบี่,เกาะลันตา,สมชาย,7.542207,99.092029,Checked-in,2025-12-03 11:55:12,7.542107,99.091907,17.0,ปกติ
S0790,เมืองใต้ 2025,ยะลา,บันนังสตา,กานต์,6.288905,101.292866,Checked-in,2025-12-09 08:30:55,6.288791,101.292906,13.0,ปกติ
S0791,สยาม ค้าส่ง,พัทลุง,เมืองพัทลุง,วิชัย,7.60162,100.040692,Not Checked-in,,,,,-
S0792,อันดามัน บริการ,ตรัง,ห้วยยอด,เจนนี่,7.764925,99.564454,Checked-in,2025-12-08 08:06:58,7.764949,99.564493,5.0,ปกติ
S0793,ทรัพย์ พานิช,พัทลุง,ตะโหมด,วิชัย,7.29722,100.168581,Checked-in,2025-12-03 14:09:14,7.297314,100.168673,14.0,ปกติ
S0794,โกไข่ มาร์ท,ยะลา,เบตง,สมชาย,5.785927,101.12687,Checked-in,2025-12-01 09:50:41,5.779675,101.135653,1194.0,ระยะไกลเกินกำหนด
S0795,เจริญ สโตร์,กระบี่,เมืองกระบี่,สุดารัตน์,8.102853,98.863657,Checked-in,2025-12-06 13:19:33,8.102912,98.863759,13.0,ปกติ
S0796,ป้าแดง พานิช,ยะลา,เบตง,สุดารัตน์,5.723713,101.067872,Not Checked-in,,,,,-
S0797,หาดใหญ่ การค้า,ชุมพร,หลังสวน,กานต์,10.015403,99.055279,Checked-in,2025-12-06 10:08:07,10.015236,99.055274,18.0,ปกติ
S0798,ทรัพย์ สโตร์,พังงา,ตะกั่วป่า,สมชาย,8.850609,98.369988,Checked-in,2025-12-07 14:27:35,8.855864,98.372294,636.0,ระยะไกลเกินกำหนด
S0799,เมืองใต้ การค้า,ยะลา,เมืองยะลา,ทศพล,6.56966,101.25947,Checked-in,2025-12-07 13:39:35,6.569476,101.259565,23.0,ปกติ
S0800,เมืองใต้ พานิช,สตูล,ละงู,เจนนี่,6.867385,99.825496,Checked-in,2025-12-09 09:22:00,6.867212,99.82567,27.0,ปกติ
S0801,ลุงพล สโตร์,ตรัง,ห้วยยอด,สุดารัตน์,7.812147,99.598783,Not Checked-in,,,,,-
S0802,อันดามัน โกรเซอรี่,ระนอง,กระบุรี,กานต์,10.443337,98.889051,Checked-in,2025-12-09 14:15:59,10.443314,98.888961,10.0,ปกติ
S0803,อันดามัน การค้า,ระนอง,กระบุรี,ทศพล,10.366695,98.92004,Not Checked-in,,,,,-
S0804,เจริญ การค้า,พัทลุง,ตะโหมด,สุดารัตน์,7.334243,100.123886,Checked-in,2025-12-06 09:18:43,7.334261,100.123717,18.0,ปกติ
S0805,เจริญ โอชา,ชุมพร,เมืองชุมพร,สมชาย,10.444176,99.192794,Checked-in,2025-12-01 12:55:36,10.444219,99.19298,20.0,ปกติ
S0806,เมืองใต้ 2025,นราธิวาส,เมืองนราธิวาส,ทศพล,6.422512,101.796259,Not Checked-in,,,,,-
S0807,สยาม พานิช,กระบี่,เมืองกระบี่,ทศพล,8.080765,98.899652,Checked-in,2025-12-05 16:14:40,8.080608,98.899725,19.0,ปกติ
S0808,เจริญ ค้าส่ง,นราธิวาส,รือเสาะ,สุดารัตน์,6.384031,101.565283,Checked-in,2025-12-07 13:38:00,6.378364,101.570141,827.0,ระยะไกลเกินกำหนด
S0809,ป้าแดง ค้าส่ง,ปัตตานี,เมืองปัตตานี,มานะ,6.905737,101.264941,Not Checked-in,,,,,-
S0810,โกไข่ โอชา,พัทลุง,ตะโหมด,มานะ,7.29513,100.169549,Checked-in,2025-12-08 12:53:04,7.302232,100.176438,1095.0,ระยะไกลเกินกำหนด
S0811,ศรีนคร ค้าส่ง,สงขลา,รัตภูมิ,ทศพล,7.184764,100.306194,Checked-in,2025-12-03 12:51:42,7.184747,100.306022,19.0,ปกติ
S0812,ศรีนคร 2025,ยะลา,บันนังสตา,สุดารัตน์,6.222037,101.306107,Not Checked-in,,,,,-
S0813,ป้าแดง โอชา,นราธิวาส,เมืองนราธิวาส,สุดารัตน์,6.448004,101.775011,Checked-in,2025-12-01 13:36:08,6.44788,101.774895,18.0,ปกติ
S0814,ทรัพย์ ค้าส่ง,กระบี่,เมืองกระบี่,กานต์,8.126347,98.874028,Checked-in,2025-12-07 17:53:10,8.126475,98.8742,23.0,ปกติ
S0815,เมืองใต้ สาขา 1,ภูเก็ต,เมืองภูเก็ต,สุดารัตน์,7.94039,98.392003,Not Checked-in,,,,,-
S0816,เมืองใต้ โกรเซอรี่,สุราษฎร์ธานี,เกาะสมุย,มานะ,9.551682,100.007418,Checked-in,2025-12-03 16:31:28,9.551628,100.007289,15.0,ปกติ
S0817,เจริญ พานิช,พัทลุง,ควนขนุน,สุดารัตน์,7.704637,99.971348,Checked-in,2025-12-01 13:30:19,7.70476,99.971333,13.0,ปกติ
S0818,หาดใหญ่ พานิช,กระบี่,เกาะลันตา,สมชาย,7.539527,99.062942,Checked-in,2025-12-03 17:46:42,7.539524,99.063048,11.0,ปกติ
S0819,สยาม โอชา,พัทลุง,เมืองพัทลุง,เจนนี่,7.613537,100.027684,Checked-in,2025-12-05 17:26:30,7.613411,100.02759,17.0,ปกติ
S0820,หาดใหญ่ มาร์ท,ภูเก็ต,เมืองภูเก็ต,กานต์,7.85376,98.436866,Checked-in,2025-12-05 16:29:13,7.853728,98.436967,11.0,ปกติ
S0821,อันดามัน การค้า,ปัตตานี,เมืองปัตตานี,ทศพล,6.9226,101.293997,Checked-in,2025-12-07 16:02:42,6.932377,101.2945,1088.0,ระยะไกลเกินกำหนด
S0822,ลุงพล ซัพพลาย,สงขลา,รัตภูมิ,กานต์,7.092109,100.311452,Checked-in,2025-12-04 09:36:14,7.092666,100.306475,552.0,ระยะไกลเกินกำหนด
S0823,หาดใหญ่ พานิช,ชุมพร,หลังสวน,สมชาย,9.905955,99.058955,Not Checked-in,,,,,-
S0824,รุ่งเรือง ซัพพลาย,ยะลา,เมืองยะลา,สุดารัตน์,6.494069,101.298282,Checked-in,2025-12-08 17:02:05,6.484573,101.30275,1165.0,ระยะไกลเกินกำหนด
S0825,ลุงพล บริการ,สงขลา,ระโนด,วิชัย,7.851125,100.326366,Checked-in,2025-12-03 17:15:20,7.851262,100.326399,15.0,ปกติ
S0826,เจริญ พานิช,นราธิวาส,รือเสาะ,สมชาย,6.350426,101.552385,Not Checked-in,,,,,-
S0827,รุ่งเรือง พานิช,สตูล,ละงู,ทศพล,6.822402,99.778562,Checked-in,2025-12-03 15:25:02,6.822504,99.778392,21.0,ปกติ
S0828,ลุงพล สาขา 1,นราธิวาส,สุไหงโก-ลก,สุดารัตน์,6.001629,101.926948,Checked-in,2025-12-02 09:55:40,6.001515,101.927119,22.0,ปกติ
S0829,เจริญ โกรเซอรี่,ยะลา,เมืองยะลา,เจนนี่,6.502957,101.276112,Not Checked-in,,,,,-
S0830,ศรีนคร โอชา,ชุมพร,เมืองชุมพร,สมชาย,10.467746,99.197768,Checked-in,2025-12-09 11:45:12,10.467602,99.197916,22.0,ปกติ
S0831,ศรีนคร มาร์ท,ภูเก็ต,กะทู้,ทศพล,7.912008,98.359569,Not Checked-in,,,,,-
S0832,ลุงพล โกรเซอรี่,กระบี่,คลองท่อม,มานะ,7.973529,99.177945,Not Checked-in,,,,,-
S0833,น้องหญิง ค้าส่ง,สุราษฎร์ธานี,เมืองสุราษฎร์ฯ,กานต์,9.17322,99.282093,Checked-in,2025-12-09 15:16:42,9.173111,99.28211,12.0,ปกติ
S0834,ศรีนคร 2025,นครศรีธรรมราช,สิชล,เจนนี่,8.952044,99.864447,Checked-in,2025-12-07 17:45:06,8.951901,99.864581,21.0,ปกติ
S0835,น้องหญิง สโตร์,พัทลุง,ควนขนุน,สมชาย,7.750918,99.983014,Checked-in,2025-12-05 13:38:25,7.750893,99.983111,11.0,ปกติ
S0836,โกไข่ สโตร์,สงขลา,เมืองสงขลา,เจนนี่,7.159361,100.654416,Checked-in,2025-12-04 11:50:45,7.159182,100.654559,25.0,ปกติ
S0837,ลุงพล พานิช,ภูเก็ต,กะทู้,สุดารัตน์,7.936971,98.349999,Checked-in,2025-12-09 12:53:34,7.936819,98.349825,25.0,ปกติ
S0838,โกไข่ สโตร์,สงขลา,สะเดา,ทศพล,6.686877,100.461203,Not Checked-in,,,,,-
S0839,เจริญ 2025,ภูเก็ต,กะทู้,เจนนี่,7.970101,98.309336,Not Checked-in,,,,,-
S0840,หาดใหญ่ สโตร์,ระนอง,กระบุรี,วิชัย,10.440754,98.905003,Not Checked-in,,,,,-
S0841,หาดใหญ่ 2025,พัทลุง,ควนขนุน,สมชาย,7.714126,100.022293,Checked-in,2025-12-01 13:34:44,7.714218,100.022434,18.0,ปกติ
S0842,ป้าแดง พานิช,นครศรีธรรมราช,หัวไทร,สุดารัตน์,8.095144,100.290642,Not Checked-in,,,,,-
S0843,ลุงพล ค้าส่ง,พัทลุง,ควนขนุน,กานต์,7.781745,99.998343,Checked-in,2025-12-08 15:48:47,7.781706,99.998299,6.0,ปกติ
S0844,หาดใหญ่ ซัพพลาย,พังงา,ตะกั่วป่า,เจนนี่,8.777736,98.413416,Checked-in,2025-12-03 16:11:49,8.777706,98.413391,4.0,ปกติ
S0845,รุ่งเรือง โกรเซอรี่,พังงา,ตะกั่วป่า,สุดารัตน์,8.813746,98.326652,Not Checked-in,,,,,-
S0846,ลุงพล บริการ,กระบี่,เกาะลันตา,เจนนี่,7.511799,99.008021,Checked-in,2025-12-02 14:13:35,7.520482,99.013497,1138.0,ระยะไกลเกินกำหนด
S0847,สยาม การค้า,ตรัง,ห้วยยอด,กานต์,7.761423,99.633003,Checked-in,2025-12-04 09:09:51,7.761405,99.633115,12.0,ปกติ
S0848,โกไข่ โอชา,ปัตตานี,สายบุรี,วิชัย,6.659831,101.635886,Checked-in,2025-12-02 15:03:24,6.659682,101.635795,19.0,ปกติ
S0849,ศรีนคร โอชา,นครศรีธรรมราช,ท่าศาลา,วิชัย,8.718203,99.914156,Not Checked-in,,,,,-
S0850,ศรีนคร 2025,นราธิวาส,เมืองนราธิวาส,ทศพล,6.480758,101.830725,Checked-in,2025-12-05 09:38:49,6.480669,101.830548,21.0,ปกติ
S0851,ทรัพย์ พานิช,พังงา,ตะกั่วป่า,สุดารัตน์,8.79813,98.325012,Checked-in,2025-12-03 08:58:15,8.798151,98.32503,2.0,ปกติ
S0852,เจริญ 2025,ชุมพร,เมืองชุมพร,วิชัย,10.487433,99.154436,Checked-in,2025-12-08 10:33:10,10.487353,99.154298,17.0,ปกติ
S0853,เจริญ 2025,พังงา,ตะกั่วป่า,กานต์,8.861228,98.383417,Checked-in,2025-12-04 13:08:31,8.861428,98.383564,27.0,ปกติ
S0854,โกไข่ โกรเซอรี่,สงขลา,สะเดา,สมชาย,6.650566,100.362906,Not Checked-in,,,,,-
S0855,เมืองใต้ ซัพพลาย,ตรัง,ปะเหลียน,เจนนี่,7.186214,99.736112,Checked-in,2025-12-05 16:26:02,7.186019,99.736033,23.0,ปกติ
S0856,โกไข่ พานิช,นราธิวาส,รือเสาะ,เจนนี่,6.343575,101.552716,Not Checked-in,,,,,-
S0857,เจริญ มาร์ท,พังงา,เมืองพังงา,สมชาย,8.508635,98.517082,Not Checked-in,,,,,-
S0858,หาดใหญ่ โอชา,ยะลา,เมืองยะลา,สมชาย,6.551625,101.270234,Not Checked-in,,,,,-
S0859,หาดใหญ่ บริการ,ตรัง,ห้วยยอด,เจนนี่,7.798892,99.653297,Checked-in,2025-12-03 10:06:25,7.7987,99.653209,23.0,ปกติ
S0860,ทรัพย์ พานิช,พังงา,เมืองพังงา,สุดารัตน์,8.439773,98.551819,Not Checked-in,,,,,-
S0861,รุ่งเรือง 2025,ระนอง,กระบุรี,สุดารัตน์,10.439838,98.926518,Not Checked-in,,,,,-
S0862,ศรีนคร สโตร์,นครศรีธรรมราช,หัวไทร,วิชัย,8.042822,100.359867,Checked-in,2025-12-05 16:48:25,8.042862,100.360059,21.0,ปกติ
